Year,Date submitted,Political subdivision,Resident rate,Non-Resident Rate,Code,Code type
2024,01/11/2024,Hamlin Hospital District,400,400,A0398,HCPCS
2024,01/11/2024,Southeast Volunteer Fire Department,125,125,A0422,CPT
2024,01/11/2024,Southeast Volunteer Fire Department,175,175,A0998,CPT
2024,01/11/2024,Southeast Volunteer Fire Department,2026.2,2026.2,A0428,CPT
2024,01/11/2024,Southeast Volunteer Fire Department,2139,2139,A0429,CPT
2024,01/11/2024,Southeast Volunteer Fire Department,2335.8,2335.8,A0426,CPT
2024,01/11/2024,Southeast Volunteer Fire Department,2335.8,2335.8,A0433,CPT
2024,01/11/2024,Southeast Volunteer Fire Department,24,24,A0425,CPT
2024,01/11/2024,Southeast Volunteer Fire Department,2448.6,2448.6,A0427,CPT
2024,01/11/2024,Southeast Volunteer Fire Department,250,250,A0382,CPT
2024,01/11/2024,Southeast Volunteer Fire Department,450,450,A0398,CPT
2024,01/11/2024,Sweeny Community Hospital EMS,100,100,A0998,CPT
2024,01/11/2024,Sweeny Community Hospital EMS,1050,1050,A0429,CPT
2024,01/11/2024,Sweeny Community Hospital EMS,1150,1150,A0426,CPT
2024,01/11/2024,Sweeny Community Hospital EMS,119,119,A0422,CPT
2024,01/11/2024,Sweeny Community Hospital EMS,1950,1950,A0427,CPT
2024,01/11/2024,Sweeny Community Hospital EMS,200,200,A0382,CPT
2024,01/11/2024,Sweeny Community Hospital EMS,25,25,A0425,CPT
2024,01/11/2024,Sweeny Community Hospital EMS,2760,2760,A0433,CPT
2024,01/11/2024,Sweeny Community Hospital EMS,2950,2950,A0434,CPT
2024,01/11/2024,Sweeny Community Hospital EMS,300,300,A0398,CPT
2024,01/11/2024,Sweeny Community Hospital EMS,750,750,A0428,CPT
2024,01/16/2024,Somervell Co. Fire Dept.,119,119,A0422,HCPCS
2024,01/16/2024,Somervell Co. Fire Dept.,1400,1400,A0428,CPT
2024,01/16/2024,Somervell Co. Fire Dept.,1400,1400,A0429,CPT
2024,01/16/2024,Somervell Co. Fire Dept.,1500,1500,A0426,CPT
2024,01/16/2024,Somervell Co. Fire Dept.,1500,1500,A0427,CPT
2024,01/16/2024,Somervell Co. Fire Dept.,1575,1575,A0433,CPT
2024,01/16/2024,Somervell Co. Fire Dept.,1700,1700,A0434,CPT
2024,01/16/2024,Somervell Co. Fire Dept.,23,23,A0425,CPT
2024,01/16/2024,Somervell Co. Fire Dept.,350,350,A0382,HCPCS
2024,01/16/2024,Somervell Co. Fire Dept.,450,450,A0398,HCPCS
2024,01/18/2024,"Keene, Johnson County",1400,1400,A0429,BLS-E
2024,01/18/2024,"Keene, Johnson County",150,150,A0422,O2
2024,01/18/2024,"Keene, Johnson County",1600,1600,A0427,CPT
2024,01/18/2024,"Keene, Johnson County",175,175,A0998,TNT
2024,01/18/2024,"Keene, Johnson County",1800,1800,A0433,CPT
2024,01/18/2024,"Keene, Johnson County",2000,2000,A0434,SCT
2024,01/18/2024,"Keene, Johnson County",24,24,A0425,Mileage
2024,01/18/2024,"Keene, Johnson County",350,350,A0382,BLS Disp.
2024,01/18/2024,"Keene, Johnson County",400,400,A0398,ALS Disp.
2024,01/19/2024,City of Houston,15.83,15.83,A0425,CPT
2024,01/19/2024,City of Houston,192.85,192.85,A0998,HCPCS
2024,01/19/2024,City of Houston,2067.82,2067.82,A0427,CPT
2024,01/19/2024,City of Houston,2067.82,2067.82,A0429,CPT
2024,01/19/2024,City of Houston,2067.82,2067.82,A0433,CPT
2024,01/19/2024,City of Houston,2067.82,2067.82,A0434,CPT
2024,01/19/2024,City of Houston,402.24,402.24,A0429QL,HCPCS
2024,01/19/2024,City of Lockhart,2100,2100,A0428,CPT
2024,01/19/2024,City of Lockhart,2100,2100,A0429,CPT
2024,01/19/2024,City of Lockhart,2400,2400,A0426,CPT
2024,01/19/2024,City of Lockhart,2400,2400,A0427,CPT
2024,01/19/2024,City of Lockhart,2800,2800,A0433,CPT
2024,01/19/2024,City of Lockhart,29,29,A0425,CPT
2024,01/19/2024,City of Lockhart,3900,3900,A0434,CPT
2024,01/22/2024,Austin County EMS,1332.47,1332.47,A0429,CPT
2024,01/22/2024,Austin County EMS,1582.33,1582.33,A0427,CPT
2024,01/22/2024,Austin County EMS,2290.21,2290.21,A0433,CPT
2024,01/22/2024,Austin County EMS,27.76,27.76,A0425,CPT
2024,01/22/2024,Austin County EMS,2706.6,2706.6,A0434,CPT
2024,01/22/2024,Austin County EMS,832.81,832.81,A0428,CPT
2024,01/22/2024,Austin County EMS,999.38,999.38,A0426,CPT
2024,01/22/2024,City of Mexia,110,110,A0422,HCPCS
2024,01/22/2024,City of Mexia,16,16,A0425,CPT
2024,01/22/2024,City of Mexia,1675,1675,A0426,CPT
2024,01/22/2024,City of Mexia,1675,1675,A0427,CPT
2024,01/22/2024,City of Mexia,1675,1675,A0428,CPT
2024,01/22/2024,City of Mexia,1675,1675,A0429,CPT
2024,01/22/2024,City of Mexia,185,185,A0998,HCPCS
2024,01/22/2024,City of Mexia,250,250,A0382,HCPCS
2024,01/22/2024,City of Mexia,450,450,A0398,HCPCS
2024,01/22/2024,Highlands Volunteer Fire Department,119,119,A0422,CPT
2024,01/22/2024,Highlands Volunteer Fire Department,1200,1200,A0428,CPT
2024,01/22/2024,Highlands Volunteer Fire Department,1200,1200,A0429,CPT
2024,01/22/2024,Highlands Volunteer Fire Department,150,150,A0998,CPT
2024,01/22/2024,Highlands Volunteer Fire Department,1600,1600,A0426,CPT
2024,01/22/2024,Highlands Volunteer Fire Department,1600,1600,A0427,CPT
2024,01/22/2024,Highlands Volunteer Fire Department,1800,1800,A0433,CPT
2024,01/22/2024,Highlands Volunteer Fire Department,24,24,A0425,CPT
2024,01/22/2024,Highlands Volunteer Fire Department,300,300,A0382,CPT
2024,01/22/2024,Highlands Volunteer Fire Department,400,400,A0398,CPT
2024,01/23/2024,Comanche County Consolidated Hospital District,1250,1250,A0426,CPT
2024,01/23/2024,Comanche County Consolidated Hospital District,1400,1400,A0429,CPT
2024,01/23/2024,Comanche County Consolidated Hospital District,150,150,A0422,HCPCS
2024,01/23/2024,Comanche County Consolidated Hospital District,150,150,A0998,HCPCS
2024,01/23/2024,Comanche County Consolidated Hospital District,1600,1600,A0427,CPT
2024,01/23/2024,Comanche County Consolidated Hospital District,1800,1800,A0433,CPT
2024,01/23/2024,Comanche County Consolidated Hospital District,200,200,A0382,HCPCS
2024,01/23/2024,Comanche County Consolidated Hospital District,24,24,A0425,CPT
2024,01/23/2024,Comanche County Consolidated Hospital District,400,400,A0398,HCPCS
2024,01/23/2024,Comanche County Consolidated Hospital District,600,600,A0428,CPT
2024,01/24/2024,Harris County ESD 3,1300,1300,A0428,CPT
2024,01/24/2024,Harris County ESD 3,1300,1300,A0429,CPT
2024,01/24/2024,Harris County ESD 3,150,150,A0422,CPT
2024,01/24/2024,Harris County ESD 3,1500,1500,A0426,CPT
2024,01/24/2024,Harris County ESD 3,1500,1500,A0427,CPT
2024,01/24/2024,Harris County ESD 3,1800,1800,A0433,CPT
2024,01/24/2024,Harris County ESD 3,2200,2200,A0434,CPT
2024,01/24/2024,Harris County ESD 3,24,24,A0425,CPT
2024,01/24/2024,Harris County ESD 3,350,350,A0382,CPT
2024,01/24/2024,Harris County ESD 3,450,450,A0398,CPT
2024,01/24/2024,Highland Village Fire Dept.,1400,1500,A0429,CPT
2024,01/24/2024,Highland Village Fire Dept.,150,150,A0422,HCPCS
2024,01/24/2024,Highland Village Fire Dept.,1600,1700,A0427,CPT
2024,01/24/2024,Highland Village Fire Dept.,1750,1850,A0433,CPT
2024,01/24/2024,Highland Village Fire Dept.,24,24,A0425,CPT
2024,01/24/2024,Highland Village Fire Dept.,350,350,A0382,HCPCS
2024,01/24/2024,Highland Village Fire Dept.,400,400,A0398,HCPCS
2024,01/24/2024,Terlingua Fire & EMS Inc.,1200,1200,A0428,CPT
2024,01/24/2024,Terlingua Fire & EMS Inc.,1200,1200,A0429,CPT
2024,01/24/2024,Terlingua Fire & EMS Inc.,150,150,A0422,CPT
2024,01/24/2024,Terlingua Fire & EMS Inc.,1500,1500,A0426,CPT
2024,01/24/2024,Terlingua Fire & EMS Inc.,1500,1500,A0427,CPT
2024,01/24/2024,Terlingua Fire & EMS Inc.,1500,1500,A0433,CPT
2024,01/24/2024,Terlingua Fire & EMS Inc.,1500,1500,A0434,CPT
2024,01/24/2024,Terlingua Fire & EMS Inc.,20,20,A0425,CPT
2024,01/24/2024,Terlingua Fire & EMS Inc.,250,250,A0998,CPT
2024,01/24/2024,Terlingua Fire & EMS Inc.,300,300,A0382,CPT
2024,01/24/2024,Terlingua Fire & EMS Inc.,400,400,A0398,CPT
2024,01/25/2024,City of Hurst,110,110,A0422,HCPCS
2024,01/25/2024,City of Hurst,1400,1400,A0428,CPT
2024,01/25/2024,City of Hurst,1400,1400,A0429,CPT
2024,01/25/2024,City of Hurst,150,150,A0382,HCPCS
2024,01/25/2024,City of Hurst,1600,1600,A0426,CPT
2024,01/25/2024,City of Hurst,1600,1600,A0427,CPT
2024,01/25/2024,City of Hurst,1750,1750,A0433,CPT
2024,01/25/2024,City of Hurst,20,20,A0425,CPT
2024,01/25/2024,City of Hurst,250,250,A0398,HCPCS
2024,01/25/2024,City of Van Alstyne,125,125,A0422,HCPCS
2024,01/25/2024,City of Van Alstyne,1250,1250,A0428,CPT
2024,01/25/2024,City of Van Alstyne,1250,1250,A0429,CPT
2024,01/25/2024,City of Van Alstyne,1550,1550,A0426,CPT
2024,01/25/2024,City of Van Alstyne,1550,1550,A0427,CPT
2024,01/25/2024,City of Van Alstyne,1650,1650,A0433,CPT
2024,01/25/2024,City of Van Alstyne,175,175,A0998,HCPCS
2024,01/25/2024,City of Van Alstyne,23,23,A0425,CPT
2024,01/25/2024,City of Van Alstyne,250,250,A0382,HCPCS
2024,01/25/2024,City of Van Alstyne,450,450,A0398,HCPCS
2024,01/25/2024,City of Whitewright,1400,1400,A0429,CPT
2024,01/25/2024,City of Whitewright,150,150,A0422,HCPCS
2024,01/25/2024,City of Whitewright,1600,1600,A0427,CPT
2024,01/25/2024,City of Whitewright,175,175,A0998,HCPCS
2024,01/25/2024,City of Whitewright,1800,1800,A0433,CPT
2024,01/25/2024,City of Whitewright,24,24,A0425,CPT
2024,01/25/2024,City of Whitewright,350,350,A0382,HCPCS
2024,01/25/2024,City of Whitewright,400,400,A0398,HCPCS
2024,01/25/2024,Hansford County Hospital District,1100,1100,A0428,CPT
2024,01/25/2024,Hansford County Hospital District,125,125,A0422,HCPCS
2024,01/25/2024,Hansford County Hospital District,1300,1300,A0429,CPT
2024,01/25/2024,Hansford County Hospital District,1400,1400,A0426,CPT
2024,01/25/2024,Hansford County Hospital District,1500,1500,A0427,CPT
2024,01/25/2024,Hansford County Hospital District,1600,1600,A0433,CPT
2024,01/25/2024,Hansford County Hospital District,175,175,A0998,HCPCS
2024,01/25/2024,Hansford County Hospital District,1800,1800,A0434,CPT
2024,01/25/2024,Hansford County Hospital District,23,23,A0425,CPT
2024,01/25/2024,Hansford County Hospital District,350,350,A0382,HCPCS
2024,01/25/2024,Hansford County Hospital District,400,400,A0398,HCPCS
2024,01/25/2024,"Three Rivers Ambulance Service, Inc",1300,1300,A0428,CPT
2024,01/25/2024,"Three Rivers Ambulance Service, Inc",1400,1400,A0429,CPT
2024,01/25/2024,"Three Rivers Ambulance Service, Inc",150,150,A0422,HCPCS
2024,01/25/2024,"Three Rivers Ambulance Service, Inc",1500,1500,A0426,CPT
2024,01/25/2024,"Three Rivers Ambulance Service, Inc",1600,1600,A0427,CPT
2024,01/25/2024,"Three Rivers Ambulance Service, Inc",1800,1800,A0433,CPT
2024,01/25/2024,"Three Rivers Ambulance Service, Inc",200,200,A0382,HCPCS
2024,01/25/2024,"Three Rivers Ambulance Service, Inc",30,30,A0425,CPT
2024,01/25/2024,"Three Rivers Ambulance Service, Inc",300,300,A0398,HCPCS
2024,01/26/2024,Brazoria County ESD No. 3,1250,1250,A0429,CPT
2024,01/26/2024,Brazoria County ESD No. 3,150,150,A0398,HCPCS
2024,01/26/2024,Brazoria County ESD No. 3,150,150,A0422,HCPCS
2024,01/26/2024,Brazoria County ESD No. 3,18,18,A0425,CPT
2024,01/26/2024,Brazoria County ESD No. 3,1850,1850,A0999,HCPCS
2024,01/26/2024,Brazoria County ESD No. 3,1950,1950,A0427,CPT
2024,01/26/2024,Brazoria County ESD No. 3,2850,2850,A0433,CPT
2024,01/26/2024,Brazoria County ESD No. 3,3400,3400,A0434,CPT
2024,01/26/2024,Brazoria County ESD No. 3,400,400,A0998,HCPCS
2024,01/26/2024,Brazoria County ESD No. 3,75,75,A0382,HCPCS
2024,01/26/2024,City of Sanger,1400,1400,A0429,CPT
2024,01/26/2024,City of Sanger,150,150,A0422,HCPCS
2024,01/26/2024,City of Sanger,1600,1600,A0427,CPT
2024,01/26/2024,City of Sanger,175,175,A0998,HCPCS
2024,01/26/2024,City of Sanger,1800,1800,A0433,CPT
2024,01/26/2024,City of Sanger,24,24,A0425,CPT
2024,01/26/2024,City of Sanger,350,350,A0382,HCPCS
2024,01/26/2024,City of Sanger,452.5,452.5,A0398,HCPCS
2024,01/26/2024,"Hall County EMS, Inc",100,100,A0422,HCPCS
2024,01/26/2024,"Hall County EMS, Inc",100,100,A0998,HCPCS
2024,01/26/2024,"Hall County EMS, Inc",1000,1000,A0426,CPT
2024,01/26/2024,"Hall County EMS, Inc",1200,1200,A0427,CPT
2024,01/26/2024,"Hall County EMS, Inc",18,18,A0425,CPT
2024,01/26/2024,"Hall County EMS, Inc",250,250,A0382,HCPCS
2024,01/26/2024,"Hall County EMS, Inc",450,450,A0398,HCPCS
2024,01/26/2024,"Hall County EMS, Inc",900,900,A0428,CPT
2024,01/26/2024,"Hall County EMS, Inc",900,900,A0429,CPT
2024,01/26/2024,Hopkins County Hospital District,125,125,A0422,HCPCS
2024,01/26/2024,Hopkins County Hospital District,1400,1400,A0428,CPT
2024,01/26/2024,Hopkins County Hospital District,1400,1400,A0429,CPT
2024,01/26/2024,Hopkins County Hospital District,1600,1600,A0426,CPT
2024,01/26/2024,Hopkins County Hospital District,1600,1600,A0427,CPT
2024,01/26/2024,Hopkins County Hospital District,1750,1750,A0433,CPT
2024,01/26/2024,Hopkins County Hospital District,2200,2200,A0434,CPT
2024,01/26/2024,Hopkins County Hospital District,24,24,A0425,CPT
2024,01/26/2024,Hopkins County Hospital District,350,350,A0382,HCPCS
2024,01/26/2024,Hopkins County Hospital District,450,450,A0398,HCPCS
2024,01/26/2024,Nueces County Emergency Service District 2,1400,1400,A0428,CPT
2024,01/26/2024,Nueces County Emergency Service District 2,1400,1400,A0429,CPT
2024,01/26/2024,Nueces County Emergency Service District 2,150,150,A0422,CPT
2024,01/26/2024,Nueces County Emergency Service District 2,150,150,A0998,CPT
2024,01/26/2024,Nueces County Emergency Service District 2,1600,1600,A0426,CPT
2024,01/26/2024,Nueces County Emergency Service District 2,1600,1600,A0427,CPT
2024,01/26/2024,Nueces County Emergency Service District 2,1800,1800,A0433,CPT
2024,01/26/2024,Nueces County Emergency Service District 2,24,24,A0425,CPT
2024,01/26/2024,Nueces County Emergency Service District 2,350,350,A0384,CPT
2024,01/26/2024,Nueces County Emergency Service District 2,350,350,A0392,CPT
2024,01/26/2024,Nueces County Emergency Service District 2,350,350,A0394,CPT
2024,01/26/2024,Nueces County Emergency Service District 2,350,350,A0396,CPT
2024,01/26/2024,Nueces County Emergency Service District 2,400,400,A0382,CPT
2024,01/26/2024,Nueces County Emergency Service District 2,400,400,A0398,CPT
2024,01/29/2024,City of Alvin,15,15,A0425,CPT
2024,01/29/2024,City of Alvin,175,175,AO998,Treat/No Tra
2024,01/29/2024,City of Alvin,1802,1802,A0427,CPT
2024,01/29/2024,City of Alvin,1802,1802,A0429,CPT
2024,01/29/2024,City of Alvin,1802,1802,A0433,CPT
2024,01/29/2024,City of Alvin,1802,1802,A0434,CPT
2024,01/29/2024,City of Dublin,110,110,A0382,BLS Disp
2024,01/29/2024,City of Dublin,119,119,A0422,Supply
2024,01/29/2024,City of Dublin,1194.97,1194.97,A0429,CPT
2024,01/29/2024,City of Dublin,1300.97,1300.97,A0428,CPT
2024,01/29/2024,City of Dublin,150,150,A0998,TNT
2024,01/29/2024,City of Dublin,1570.57,1570.57,A0427,CPT
2024,01/29/2024,City of Dublin,1662.96,1662.96,A0434,CPT
2024,01/29/2024,City of Dublin,1676.57,1676.57,A0426,CPT
2024,01/29/2024,City of Dublin,1700.5,1700.5,A0433,CPT
2024,01/29/2024,City of Dublin,24,24,A0425,CPT
2024,01/29/2024,City of Dublin,310.5,310.5,A0398,ALS Disp
2024,01/29/2024,City of Everman,1300,1300,A0428,CPT
2024,01/29/2024,City of Everman,1400,1400,A0429,CPT
2024,01/29/2024,City of Everman,150,150,A0422,HCPCS
2024,01/29/2024,City of Everman,1500,1500,A0426,CPT
2024,01/29/2024,City of Everman,1600,1600,A0427,CPT
2024,01/29/2024,City of Everman,175,175,A0998,HCPCS
2024,01/29/2024,City of Everman,1800,1800,A0433,CPT
2024,01/29/2024,City of Everman,2000,2000,A0434,CPT
2024,01/29/2024,City of Everman,24,24,A0425,CPT
2024,01/29/2024,City of Everman,350,350,A0382,HCPCS
2024,01/29/2024,City of Everman,400,400,A0398,HCPCS
2024,01/29/2024,City of The Colony,1000,1100,A0433,CPT
2024,01/29/2024,City of The Colony,15,15,A0425,CPT
2024,01/29/2024,City of The Colony,35,150,A0382,HCPCS
2024,01/29/2024,City of The Colony,35,200,A0398,HCPCS
2024,01/29/2024,City of The Colony,50,50,A0422,HCPCS
2024,01/29/2024,City of The Colony,50,50,A0998,HCPCS
2024,01/29/2024,City of The Colony,550,850,A0428,CPT
2024,01/29/2024,City of The Colony,800,850,A0429,CPT
2024,01/29/2024,City of The Colony,900,1100,A0434,CPT
2024,01/29/2024,City of The Colony,900,900,A0426,CPT
2024,01/29/2024,City of The Colony,900,900,A0427,CPT
2024,01/29/2024,Hartley Volunteer FD,1300,1300,A0428,CPT
2024,01/29/2024,Hartley Volunteer FD,1400,1400,A0429,CPT
2024,01/29/2024,Hartley Volunteer FD,150,150,A0422,HCPCS
2024,01/29/2024,Hartley Volunteer FD,1500,1500,A0426,CPT
2024,01/29/2024,Hartley Volunteer FD,1600,1600,A0427,CPT
2024,01/29/2024,Hartley Volunteer FD,1800,1800,A0433,CPT
2024,01/29/2024,Hartley Volunteer FD,2000,2000,A0434,CPT
2024,01/29/2024,Hartley Volunteer FD,24,24,A0425,CPT
2024,01/29/2024,Hartley Volunteer FD,350,350,A0382,HCPCS
2024,01/29/2024,Hartley Volunteer FD,400,400,A0398,HCPCS
2024,01/29/2024,Howe Fire Rescue,1400,1400,A0428,CPT
2024,01/29/2024,Howe Fire Rescue,1400,1400,A0429,CPT
2024,01/29/2024,Howe Fire Rescue,150,150,A0422,OXY2
2024,01/29/2024,Howe Fire Rescue,1600,1600,A0426,CPT
2024,01/29/2024,Howe Fire Rescue,1600,1600,A0427,CPT
2024,01/29/2024,Howe Fire Rescue,175,175,A0998,TNT
2024,01/29/2024,Howe Fire Rescue,1800,1800,A0433,CPT
2024,01/29/2024,Howe Fire Rescue,24,24,A0425,CPT
2024,01/29/2024,Howe Fire Rescue,400,400,A0382,BLS Disp
2024,01/29/2024,Howe Fire Rescue,400,400,A0398,ALS Disp
2024,01/29/2024,Santo Volunteer Fire and EMS Department,150,150,A0422,HCPCS
2024,01/29/2024,Santo Volunteer Fire and EMS Department,1500,1500,A0428,CPT
2024,01/29/2024,Santo Volunteer Fire and EMS Department,1500,1500,A0429,CPT
2024,01/29/2024,Santo Volunteer Fire and EMS Department,1750,1750,A0426,CPT
2024,01/29/2024,Santo Volunteer Fire and EMS Department,1750,1750,A0427,CPT
2024,01/29/2024,Santo Volunteer Fire and EMS Department,1800,1800,A0433,CPT
2024,01/29/2024,Santo Volunteer Fire and EMS Department,200,200,A0382,HCPCS
2024,01/29/2024,Santo Volunteer Fire and EMS Department,23,23,A0425,CPT
2024,01/29/2024,Santo Volunteer Fire and EMS Department,400,400,A0398,HCPCS
2024,01/29/2024,Santo Volunteer Fire and EMS Department,75,75,A0998,HCPCS
2024,01/30/2024,Camp County EMS,1052.26,1052.26,A0426,CPT
2024,01/30/2024,Camp County EMS,1403.03,1403.03,A0429,CPT
2024,01/30/2024,Camp County EMS,1666.08,1666.08,A0427,CPT
2024,01/30/2024,Camp County EMS,2411.44,2411.44,A0433,CPT
2024,01/30/2024,Camp County EMS,2849.86,2849.86,A0434,CPT
2024,01/30/2024,Camp County EMS,29.32,29.32,A0425,CPT
2024,01/30/2024,Camp County EMS,876.89,876.89,A0428,CPT
2024,01/31/2024,City of Krum,1000,1100,A0429,CPT
2024,01/31/2024,City of Krum,1200,1300,A0427,CPT
2024,01/31/2024,City of Krum,1600,1700,A0433,CPT
2024,01/31/2024,City of Krum,1662.96,1662.96,A0434,CPT
2024,01/31/2024,City of Krum,175,175,AO998,TNT
2024,01/31/2024,City of Krum,18,18,A0425,CPT
2024,01/31/2024,City of Krum,337.14,337.14,AO382,BLS Disp
2024,01/31/2024,City of Krum,450,450,AO398,ALS Disp
2024,01/31/2024,City of Watauga,1400,1400,A0429,CPT
2024,01/31/2024,City of Watauga,150,150,A0422,HCPCS
2024,01/31/2024,City of Watauga,1600,1600,A0427,CPT
2024,01/31/2024,City of Watauga,175,175,A0998,HCPCS
2024,01/31/2024,City of Watauga,1800,1800,A0433,CPT
2024,01/31/2024,City of Watauga,24,24,A0425,CPT
2024,01/31/2024,City of Watauga,350,350,A0382,HCPCS
2024,01/31/2024,City of Watauga,400,400,A0398,HCPCS
2024,02/01/2024,City of Nassau Bay EMS,1055,855,A0426,CPT
2024,02/01/2024,City of Nassau Bay EMS,1055,855,A0427,CPT
2024,02/01/2024,City of Nassau Bay EMS,1100,900,A0433,CPT
2024,02/01/2024,City of Nassau Bay EMS,15,15,A0425,CPT
2024,02/01/2024,City of Nassau Bay EMS,175,175,A0998,HCPCS
2024,02/01/2024,City of Nassau Bay EMS,987,787,A0428,CPT
2024,02/01/2024,City of Nassau Bay EMS,987,787,A0429,CPT
2024,02/01/2024,City of Whitesboro,125,125,A0422,HCPCS
2024,02/01/2024,City of Whitesboro,1300,1300,A0428,CPT
2024,02/01/2024,City of Whitesboro,1300,1300,A0429,CPT
2024,02/01/2024,City of Whitesboro,1500,1500,A0426,CPT
2024,02/01/2024,City of Whitesboro,1500,1500,A0427,CPT
2024,02/01/2024,City of Whitesboro,1700,1700,A0433,CPT
2024,02/01/2024,City of Whitesboro,175,175,A0998,HCPCS
2024,02/01/2024,City of Whitesboro,24,24,A0425,CPT
2024,02/01/2024,City of Whitesboro,300,300,A0382,HCPCS
2024,02/01/2024,City of Whitesboro,400,400,A0398,HCPCS
2024,02/01/2024,City of Whitney,1300,1300,A0429,CPT
2024,02/01/2024,City of Whitney,1400,1400,A0427,CPT
2024,02/01/2024,City of Whitney,150,150,A0422,HCPCS
2024,02/01/2024,City of Whitney,1600,1600,A0433,CPT
2024,02/01/2024,City of Whitney,175,175,A0998,HCPCS
2024,02/01/2024,City of Whitney,23,23,A0425,CPT
2024,02/01/2024,City of Whitney,350,350,A0382,HCPCS
2024,02/01/2024,City of Whitney,450,450,A0398,HCPCS
2024,02/01/2024,Town of Highland Park,0,0,A0382,BLS Disp
2024,02/01/2024,Town of Highland Park,0,0,A0398,ALS Disp
2024,02/01/2024,Town of Highland Park,0,0,A0426,CPT
2024,02/01/2024,Town of Highland Park,0,0,A0428,CPT
2024,02/01/2024,Town of Highland Park,0,0,A0434,CPT
2024,02/01/2024,Town of Highland Park,1000,1100,A0433,CPT
